ID;RESPOND;Region;Region_edu;P5a;P5b;P5c;P5d;P5e1;P5e2;P5f1;P5f2;P5g;P5h;P5i;P5j;P5k_1;P5k_2;P5k_3;P5k_4;P5k_5;P5k_6;P5k_7;P5k_98;P5kEsp98;P5l;P6;P7;P8_1;P8_2;P8_3;P8_98;P8Esp98;filtro_NNA;p39a;P40;P40Esp98;P41_1;P41_2;P41_3;P41_4;P41_5;P41_6;P41_7;P41_8;P41_11;P41_12;P41_98;P41Esp98;P42;P43_1;P43_2;P43_3;P43_4;P43_5;P43_6;P43_7;P43_8;P43_9;P43_98;P43Esp98;P44;P45_1;P45_2;P45_3;P45_4;P45_5;P45_98;P45Esp98;P46_1;P46_2;P46_3;P46_4;P46_5;P46_6;P46_7;P46_8;P46_9;P46_11;P46_12;P46_99;P47;P47A;P48;P49_1;P49_2;P49_3;P49_4;P49_98;P49Esp98;P50;P51_1;P51_2;P52;p39b;P53_1;P53_2;P53_3;P53_4;P53_5;P53_6;P53_7;P53_98;P53_99;P53Esp98;P54a_1;P54a_2;P54a_3;P54a_4;P54a_5;P54a_6;P54a_7;P54a_8;P54a_9;cant_tec;P54b_1;P54b_2;P54b_3;P54b_4;P54b_5;P54b_6;P54b_7;P54b_8;P54b_9;P55;P56;P57;P58;P59a_1;P59a_2;P59a_3;P59a_4;P59a_5;P59a_6;P59a_7;P59a_8;P59b_1;P59b_2;P59b_3;P59b_4;P59b_5;P59b_6;P59b_7;P59b_8;P60_1;P60_2;P60_3;P60_4;P60_5;P60_6;P60_7;P60_8;P60_9;P60_98;P60Esp98;act_fisica;P61;P62_1;P62_2;P62_3;estado_animo;P63_1;P63_2;P63_3;P63_4;P63_5;P63_6;P63_7;P63_98;P63_99;P63Esp98;P64;P65;P66;nivel_setor;nivel_sector2;ayuda_labor;ayuda_hnos;tipo_SE;intens_CP;perc_AUH;perc_IFE;acceso_comp;dispo_comp;compu_NNA;acceso_int;tipo_int;acceso_TIC;NEA;clima;clima_dico;VSEH;VSEH_dico;pondera_preliminar;pondera_definitivo
113212;#3;Pampeana;1;17;1;2;1;3;;17;;2;;1;1;;;;;;;;; ;2;;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;;;;6;7;;9;; ;1;1;2;;;;; ;1;2;3;4;;7;8;;;;;;1; ;1;;;;;98;ENTREGADO O NO ENTREGADO;3;1;1;4; ;1;2;;;;6;;;; ;2;1;1;2;1;1;1;2;2;4;;99;99;;99;99;99;;;2;1;1;2;3;1;1;3;1;1;3;3;2;1;1;2;1;1;2;2;1;2;;;;;;;;98;ACTIVIDADES DE CARPINTERIA;2;2;2;2;2;1;;;;;5;;;;; ;BIEN, AUNQUE EXTRAÑO A MIS COMPAÑEROS Y QUIERO VOLVER PORQUE ESTOY POR TERMINAR Y QUIERO DISFRUTAR;1;HAGO ACTIVIDADES DE CARPINTERÍA CON MI TÍA;6;8;2;1;1;1;2;2;1;1;2;1;2;1;2;5;2;4;2;4.109;4.205
113213;#1;Pampeana;1;12;2;2;1;3;;12;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;;3;;;;;8;;;; ;1;;;;;;6;7;8;;; ;2;1;2;;;;; ;;2;3;4;;7;8;;;;;;1; ;1;1;;3;;; ;4;1;1;4;esta muy preocupada con la vuelta a clases entiende que tienen que seguir estudiando, pero esta asustada ya que tiene na sobrina que entra en factores de riesgo y son muy cercanas, y no quisiera exponerla;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;5;7;;;1;2;2;2;1;1;2;1;1;1;2;5;2;4;2;3.297;3.523
113213;#2;Pampeana;1;2;1;2;1;1;;1;;2;;;;;;;;;;;; ;99;;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;2;3;;;6;6;2;2;1;1;2;1;1;1;2;5;2;4;2;3.297;3.523
113404;#1;Pampeana;1;11;2;2;1;2;;10;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;5; ;;2;3;4;5;;;;;;; ;1;;;;;;6;7;8;9;; ;2;1;2;;;;; ;1;2;3;4;;7;8;;10;;;;1; ;1;1;2;;;; ;5;1;1;4;soy docente doy clases particulares y uso los cuadernillos del gobierno. a la espera del numero 3 y 4.;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;4;6;;;1;2;2;2;1;1;2;1;1;1;2;7;2;4;2;5.628;6.507
113404;#2;Pampeana;1;16;2;2;1;3;;16;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;;;;6;7;;9;; ;1;1;2;3;;;; ;1;2;3;4;;7;8;;10;;;;1; ;1;1;2;;;; ;5;1;1;4; ;1;;3;4;5;6;;;; ;1;1;1;1;1;1;1;2;2;5;2;99;1;1;1;1;1;;;3;2;3;1;2;2;2;3;3;3;3;3;1;1;1;2;2;2;2;1;;;3;;;6;;8;9;; ;1;2;2;2;2;1;;2;;;;;;;; ;no;1;ayudar mas en casa;6;8;2;2;1;1;2;2;1;1;2;1;1;1;2;7;2;4;2;5.628;6.507
113411;#1;Pampeana;1;15;1;2;1;3;;15;;1;;1;1;;;;;;;;; ;99;;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;3;;;;7;;;; ;3;1;;;;;; ;1;2;3;4;;7;8;;10;;;;1; ;2;;2;;;; ;2;1;1;4; ;;;;;;;;;99; ;2;2;1;2;2;1;1;2;2;3;;;2;;;2;2;;;1;1;1;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;;2;3;4;5;6;7;8;9;; ;1;2;1;1;1;3;;2;;;;;;;; ;NADA;2; ;5;7;2;2;1;3;2;2;1;1;1;1;1;1;2;7;2;4;2;4.052;4.887
113411;#2;Pampeana;1;8;1;2;1;2;;7;;1;;1;1;;;;;;;;; ;99;;;;;;; ;1;no;1; ;1;;;4;;6;;;;;; ;1;;;3;;;;7;;;; ;1;1;;;;;; ;;2;;;;7;8;;10;;;;1; ;1;;2;;;; ;3;2;1;4;NO Q VA BIEN , ESTAMOS BIEN;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;1;2;2;1;1;1;1;1;1;2;7;2;4;2;4.052;4.887
113420;#1;Pampeana;1;14;2;2;1;3;;14;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;;;;;7;;;; ;1;1;;3;;;; ;;2;3;;;7;8;;10;;;;1; ;1;1;2;;;; ;4;2;1;4; ;1;;;4;5;6;7;;; ;2;2;1;2;2;2;1;1;2;3;;;1;;;;1;1;;3;3;1;3;2;1;1;2;3;1;3;3;1;1;1;1;2;1;2;2;;2;3;4;5;6;;8;9;; ;1;2;1;2;2;2;;;;;5;;;;; ;Nada;1;A usar pdf;5;7;2;2;1;1;1;2;2;3;3;2;3;4;1;4;1;3;2;2.841;3.070
113519;#1;Pampeana;1;10;1;2;1;2;;9;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;2;;;5;;7;8;;;; ;1;;;3;4;;;7;;;; ;3;1;2;3;;;; ;1;;;;;;8;9;;12;;;1; ;2;;2;3;;; ;2;1;2;;"No
";;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;3;2;2;1;1;1;1;2;1;2;5;2;4;2;403;01
113519;#2;Pampeana;1;3;1;2;2;;5;;;;;;;;;;;;;;; ;;;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;0;9;;;6;6;2;2;1;1;1;1;2;1;2;5;2;4;2;403;01
114002;#1;Pampeana;1;12;1;2;1;3;;12;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;6;8;;;1;6;1;1;2;3;3;2;3;4;1;3;1;1;1;9.176;10.360
114002;#2;Pampeana;1;12;1;1;1;3;;12;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;6;8;;;1;6;1;1;2;3;3;2;3;4;1;3;1;1;1;9.176;10.360
114002;#3;Pampeana;1;12;1;2;1;3;;12;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;;;;;;;;;;98;NO LO AYUDO PORQUE ESTOY ENFERMA, SE MANEJAN SOLOS;1;;;;;;6;7;;;; ;1;1;;;;;; ;1;2;;;;;8;;;;;;1; ;2;;;;4;; ;3;1;2;;"BIEN, SENTIMOS APOYO DEL COLEGIO. LOS CHICOS SE MANEJAN SOLOS, COMO TE CONTABA PORQUE YO ESTOY ENFERMA Y NO PUEDO AYUDARLOS (SON TRILLIZOS)
EN CUANTO AL TEMA DE LAS TAREAS COMO NO TENEMOS WIFI NI COMPU, LE PIDO LA COMPUTADORA A MI VECINA Y USAMOS SU";;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;6;8;;;1;1;1;1;2;3;3;2;3;4;1;3;1;1;1;9.176;10.360
114014;#1;Pampeana;1;5;1;2;1;1;;4;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;;;4;;;7;;;;; ;1;;;;;;;7;;;; ;2;1;;;;;; ;;;3;;;;8;9;;;;;2; ;1;;2;;;; ;2;2;1;4; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;2;1;1;2;3;3;1;1;3;2;3;1;2;1;2.384;2.647
114014;#2;Pampeana;1;16;1;2;1;3;;17;;1;;2;2;1;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;2;;;;;;;7;;;; ;5;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;;estos días no pude entregar muchas tareas porque se me rompió la cámara del único celular que tenemos con mi hijo adolescente no puede descargar las tareas por ende no la esta haciendo porque con mi celular no puede;;;;;;;;;99; ;2;2;2;2;2;2;2;2;2;1;;;;;;;;;;;2;1;1;2;2;1;3;1;2;3;2;1;1;1;2;1;1;2;1;;2;3;4;5;6;;;;; ;1;2;2;2;2;1;;2;;;;;;;; ;no puedo hacer las tareas porque no tengo donde revivirlas y desde los docentes no me dan una solución;2; ;5;7;2;1;4;5;1;1;2;3;3;1;1;3;2;3;1;2;1;2.384;2.647
114016;#1;Pampeana;1;5;2;2;1;1;;4;;1;;1;1;;;;;;;;; ;1;4;;;;;; ;1;no;1; ;;2;3;4;5;;7;;;;; ;1;;;;;;6;7;;;; ;1;1;;;;;; ;1;2;3;;;;8;;;;;;1; ;1;1;;;;; ;2;2;1;2;HORRIBLE, NO SE COMO EXPLICARLE. MAS ME PREOCUPA PORQUE VA A PASAR A PRIMER GRADO. NO SE COMO EXPLICARLE, SIENTO QUE NO ME ENTIENDE.;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;1;2;2;2;3;3;1;1;3;2;5;2;4;2;855;951
114019;#1;Pampeana;1;10;1;2;1;2;;9;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;6;2;2;2;3;3;1;2;3;2;5;2;4;2;3.975;5.157
114019;#2;Pampeana;1;12;2;2;1;2;;10;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;;3;4;;6;;;;;; ;1;;;;;;;7;;;; ;2;1;;;;;; ;;2;3;;;7;;;;;;;1; ;1;1;;;;; ;2;2;1;3;nada;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;2;2;2;2;3;3;1;2;3;2;5;2;4;2;3.975;5.157
114023;#1;Pampeana;1;10;1;2;1;2;;9;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;2;3;;5;6;7;;;;; ;1;;;;;;6;7;;;; ;1;1;;;;;; ;1;;;;;7;8;;;;;;2; ;1;1;;;;; ;2;2;1;4;no;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;1;2;2;2;3;3;1;1;3;2;5;2;4;2;2.679;3.177
114403;#1;Pampeana;1;3;2;2;1;1;;1;;1;;;;;;;;;;;; ;99;;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;6;6;1;1;2;3;3;1;1;3;1;4;1;2;1;127;01
114403;#2;Pampeana;1;7;1;2;1;2;;11;;1;;1;1;;;;;;;;; ;99;;;;;;; ;1;no;1; ;;2;3;4;;6;;;;;; ;1;;;;;;;7;;;; ;4;1;;;;;; ;1;;3;;;7;;;;;;;1; ;1;1;;;;; ;2;2;1;2;EL CELULAR NOS LO PRESTA MI SUEGRA PARA QUE SANTINO HAGA LA TAREA. TODO MUY BIEN, CONFORMES CON EL COLEGIO Y LOS MAESTROS. PREFERIMOS QUE CON TODO LO QUE ESTA PASANDO SE QUEDE EN CASA.;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;4;1;1;2;3;3;1;1;3;1;4;1;2;1;127;01
114403;#3;Pampeana;1;5;2;2;1;1;;4;;1;;1;1;;;;;;;;; ;99;;;;;;; ;1;no;3; ;;2;3;;;;;;;;; ;1;;;;;;;7;;;; ;3;1;;;;;; ;1;;3;;;7;;;;;;;1; ;1;1;;;;; ;2;2;1;2; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;3;1;1;2;3;3;1;1;3;1;4;1;2;1;127;01
114403;#4;Pampeana;1;1;1;2;2;;5;;;;;;;;;;;;;;; ;;;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;0;9;;;6;6;1;1;2;3;3;1;1;3;1;4;1;2;1;127;01
114406;#1;Pampeana;1;13;1;2;1;3;;14;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;3;4;5;6;7;;;; ;2;1;;3;;;; ;1;2;3;4;;7;8;;;;;;1; ;1;1;2;;;; ;4;1;1;4; ;1;2;3;4;5;6;7;;; ;1;1;1;1;1;1;1;2;2;5;1;1;1;1;1;1;1;;;3;3;1;3;1;1;1;2;2;2;3;2;1;1;1;2;1;1;2;2;1;2;3;4;5;6;7;8;9;; ;1;2;1;2;2;2;1;2;;;5;;;;; ;A pesar q muchos se quejan q no se aprende de este modo yo creo q si que el clasrom una ves q le agarras la mano es muy practico para estudiar y ls tareas son las mismas q daban siempre;1;A cuidarme mas la salud y tener nuevos habitos;6;8;2;1;1;2;2;2;1;1;1;1;2;1;2;5;2;4;2;1.290;82
114406;#2;Pampeana;1;3;1;2;2;;5;;;;;;;;;;;;;;; ;;;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;0;9;;;6;6;2;2;1;1;1;1;2;1;2;5;2;4;2;1.290;82
114408;#1;Pampeana;1;5;2;2;1;1;;4;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;2;3;4;5;6;7;8;;;; ;1;;;;;;;7;;;; ;2;1;;;;;; ;;;3;;;;8;;;12;;;1; ;1;;2;;;; ;2;2;1;3;no;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;2;2;1;1;1;2;1;1;1;1;4;1;2;1;3.941;4.682
114408;#2;Pampeana;1;9;2;2;1;2;;8;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;2;3;4;5;6;7;8;;;; ;1;;;;;;;7;;;98;video llamadas;1;1;;;;;; ;1;;3;;;7;8;;;;;;1; ;2;;2;;;; ;3;2;1;3;no;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;1;2;1;1;1;2;1;1;1;1;4;1;2;1;3.941;4.682
114408;#3;Pampeana;1;18;1;2;1;3;;17;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;2;no;; ;;;;;;;;;;;; ;1;;;;4;;;7;;;; ;3;1;;;;;;                                       1;;;;;;8;;;;;;;2; ;2;1;2;;;; ;3;2;1;4; ;;;;;;;7;;; ;2;2;1;1;2;2;2;2;2;2;;;1;1;;;;;;1;2;2;1;3;2;1;3;1;1;1;3;1;1;1;2;1;1;2;2;;2;3;4;5;;;8;;; ;2;2;2;2;2;1;;;;;5;;;;; ;no;2; ;6;8;1;1;1;3;2;1;1;1;2;1;1;1;1;4;1;2;1;3.941;4.682
114409;#1;Pampeana;1;3;1;2;1;1;;2;;2;;;;;;;;;;;; ;99;;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;2;3;;;6;6;2;1;1;1;2;1;2;1;2;7;2;2;1;1.545;1.549
114409;#2;Pampeana;1;4;2;2;1;1;;3;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;;3;4;5;6;7;;;;; ;1;;;3;;;;;;;; ;1;1;2;;;;; ;;2;;4;;7;;;;;;;2; ;1;;2;3;;; ;3;2;1;4;es estresante. uno se desligaba y ahora tenemos toda la responsabilidad solo uno;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;2;3;;;1;1;2;1;1;1;2;1;2;1;2;7;2;2;1;1.545;1.549
114417;#1;Pampeana;1;13;2;2;1;3;;13;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;;;;6;7;;;; ;3;1;;;;;; ;;;3;;;;8;;;;;;1; ;1;;;;4;; ;2;2;1;2;NOS HACE FALTA UNA COMPUTADORA Y INTERNET PARA QUE PUEDA SER MEJOR TRABAJAR;;;;;5;;7;;; ;2;2;1;2;2;2;1;2;2;2;;;1;;;;1;;;1;2;1;2;3;2;2;3;3;2;3;3;2;1;1;2;2;1;2;2;1;;;4;5;;;;;; ;2;2;2;2;2;1;;;;;;;;;99; ;NO NADA;2; ;5;7;2;2;1;3;1;1;2;3;3;2;3;4;2;5;2;1;1;2.156;2.393
114417;#2;Pampeana;1;5;2;2;1;1;;4;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;;3;;;;;;;;; ;1;;;;;;;7;;;; ;1;1;;;;;; ;;;3;;6;;;;;;;;1; ;1;1;;;;; ;1;2;1;1; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;1;1;1;2;3;3;2;3;4;2;5;2;1;1;2.156;2.393
114420;#1;Pampeana;1;4;2;2;1;1;;3;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;2;3;4;5;6;7;8;;;; ;1;;;;;;;7;;9;98;video llamada;1;1;;;;;; ;;;3;;;7;8;;;12;;;1; ;1;;2;;;; ;2;1;1;4;me gusta el acopaniamiento de la señoritas y el jardin;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;2;3;;;1;1;2;2;1;2;2;1;2;1;2;5;2;4;2;3.197;3.600
114420;#2;Pampeana;1;8;1;2;1;2;;7;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;2;3;4;5;6;7;8;;;; ;1;;;;4;;;7;;;; ;3;1;;;;;; ;1;2;3;;;7;8;;;;;;1; ;1;;2;;;; ;2;1;1;4; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;4;6;;;1;3;2;2;1;2;2;1;2;1;2;5;2;4;2;3.197;3.600
114702;#1;Pampeana;1;12;1;2;1;2;;10;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;;3;;5;;;;;;; ;1;;;;;;;7;;;; ;3;1;;;;;; ;1;2;;;;7;;;;;;;1; ;1;1;;;;; ;2;2;1;4;nada;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;3;2;2;2;3;3;1;1;3;2;5;2;4;2;2.688;3.188
114711;#1;Pampeana;1;13;1;2;1;3;;14;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;3;;;;;;;; ;1;1;2;;;;; ;;2;;4;;7;8;;;;;;1; ;1;;2;3;;; ;3;2;1;3; ;;;;;;;;98;;todo;2;1;1;1;2;1;1;2;1;4;;1;1;2;;2;1;;1;1;3;3;1;1;2;2;3;3;1;3;2;1;1;1;2;2;1;2;1;1;2;;4;5;6;;8;9;; ;1;2;2;2;2;1;;;;;5;;;;; ;nada;2; ;6;8;2;2;1;1;2;2;1;1;1;1;2;1;2;5;2;4;2;3.883;4.100
115201;#1;Pampeana;1;7;2;2;1;2;;6;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;2;;;;6;7;;;;; ;1;;;;;;6;7;;;; ;2;1;;;;;; ;1;2;;;;;;9;;;;;1; ;1;1;;;;; ;2;2;1;2;algo nuevo que hace que ayudemos mas a los nenes;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;3;5;;;1;2;1;1;2;3;3;2;3;4;2;5;2;1;1;2.945;3.665
115201;#2;Pampeana;1;5;1;2;1;1;;4;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;;;;4;;6;;;;;; ;1;;;;;;;7;;;; ;3;1;;;;;; ;;2;;;;;8;;;;;;1; ;1;1;;;;; ;2;2;1;2; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;3;1;1;2;3;3;2;3;4;2;5;2;1;1;2.945;3.665
115206;#1;Pampeana;1;4;1;2;1;1;;3;;2;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;5; ;;2;3;;5;6;7;;;;; ;1;;;;;;;7;;9;; ;2;1;;;;;; ;;2;3;4;;7;8;9;;;;;2; ;1;1;;;;; ;2;2;1;4;no;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;2;3;;;1;2;2;1;2;3;3;1;2;3;2;9;2;2;1;2.273;2.298
115214;#1;Pampeana;1;5;1;2;1;1;;4;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;1;no;1; ;1;2;;4;5;6;7;;;;; ;1;;;;4;;;7;;;; ;3;1;;;;;; ;;;3;;;;8;;;12;;;1; ;2;1;;;;; ;3;2;1;3;NO;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;1;1;;;1;3;1;1;2;3;3;1;2;3;1;3;1;2;1;1.238;1.377
115221;#1;Pampeana;1;17;1;2;1;3;;14;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;2; ;; ;;;;;;;;;;;; ;1;;;;;;;7;;;; ;3;1;;;;;; ;1;2;;;;;8;;;;;;3; ;3;;;;;98;todavia no;3;2;1;4; ;;;;;;;7;;; ;2;2;1;2;2;2;2;2;2;2;;;1;;;;;;;1;3;3;2;2;3;2;2;2;2;3;3;1;2;2;2;2;1;2;2;1;2;3;4;5;;;;;; ;2;2;2;2;2;1;1;2;;;;;;;; ;estoy tranquilo y bien;2; ;5;7;2;1;1;4;1;1;1;1;2;1;1;1;2;9;2;2;1;10.740;14.217
115221;#2;Pampeana;1;12;2;2;1;3;;12;;1;;1;1;;;;;;;;; ;1;1;;;;;; ;3; ;; ;;;;;;;;;;;; ;;;;;;;;;;;; ;;;;;;;; ;;;;;;;;;;;;;; ;;;;;;; ;;;;; ;;;;;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; ;2;;;;;;;;;;;;;;; ; ;; ;5;7;;;1;6;1;1;1;1;2;1;1;1;2;9;2;2;1;10.740;14.217
